0.38889	2
0.375	2
0.5	2
0.41176	2
0.41176	2
0.5	2
0.4	2
0.53846	2
0.4	2
0.35294	2
0.5	2
0.41667	2
0.5	2
0.52941	2
0.6	2
0.35294	2
0.46667	2
0.42105	2
0.375	2
0.375	2
0.5	2
0.375	5
0.375	5
0.46667	5
0.41176	5
0.4	5
0.4375	5
0.4	5
0.5	5
0.375	5
0.5	5
0.5	5
0.38462	5
0.38462	5
0.5	5
0.6	5
0.3125	5
0.4375	5
0.42105	5
0.4	5
0.375	5
0.5	5
0.41176	10
0.41176	10
0.4375	10
0.47059	10
0.44444	10
0.4375	10
0.4	10
0.38889	10
0.41176	10
0.375	10
0.5	10
0.35714	10
0.58333	10
0.53333	10
0.4375	10
0.3125	10
0.46667	10
0.42105	10
0.4	10
0.375	10
0.58824	10
0.41176	15
0.4375	15
0.4375	15
0.47059	15
0.44444	15
0.44444	15
0.4375	15
0.38889	15
0.4375	15
0.33333	15
0.5	15
0.42857	15
0.5	15
0.53333	15
0.36842	15
0.3125	15
0.5	15
0.42105	15
0.4	15
0.375	15
0.52941	15
0.44444	20
0.4375	20
0.4375	20
0.47059	20
0.44444	20
0.47059	20
0.42857	20
0.38889	20
0.4375	20
0.33333	20
0.5	20
0.42857	20
0.5	20
0.53333	20
0.36842	20
0.42105	20
0.5	20
0.42105	20
0.4	20
0.41176	20
0.53333	20
0.41176	25
0.44444	25
0.4375	25
0.47059	25
0.47368	25
0.4375	25
0.47368	25
0.38889	25
0.4375	25
0.33333	25
0.5	25
0.42857	25
0.4375	25
0.5	25
0.38889	25
0.38889	25
0.5	25
0.42105	25
0.38889	25
0.41176	25
0.5625	25
0.41176	30
0.44444	30
0.4375	30
0.44444	30
0.47368	30
0.4375	30
0.47368	30
0.47368	30
0.4375	30
0.33333	30
0.5	30
0.42857	30
0.4375	30
0.52941	30
0.42105	30
0.375	30
0.5	30
0.42105	30
0.38889	30
0.41176	30
0.5625	30
