0.47059	2
0.47059	2
0.47059	2
0.47059	2
0.44118	2
0.44118	2
0.44118	2
0.47059	2
0.47059	2
0.44118	2
0.47059	2
0.44118	2
0.47059	2
0.44118	2
0.47059	2
0.47059	2
0.47059	2
0.44118	2
0.47059	2
0.47059	2
0.47059	2
0.5	5
0.47059	5
0.47059	5
0.44118	5
0.47059	5
0.47059	5
0.47059	5
0.47059	5
0.47059	5
0.47059	5
0.47059	5
0.44118	5
0.47059	5
0.44118	5
0.5	5
0.47059	5
0.47059	5
0.47059	5
0.47059	5
0.47059	5
0.47059	5
0.47059	10
0.47059	10
0.47059	10
0.44118	10
0.47059	10
0.47059	10
0.52941	10
0.47059	10
0.47059	10
0.47059	10
0.47059	10
0.44118	10
0.47059	10
0.44118	10
0.47059	10
0.44118	10
0.47059	10
0.5	10
0.5	10
0.47059	10
0.47059	10
0.47059	15
0.47059	15
0.47059	15
0.44118	15
0.47059	15
0.47059	15
0.5	15
0.47059	15
0.47059	15
0.47059	15
0.44118	15
0.47059	15
0.5	15
0.47059	15
0.47059	15
0.44118	15
0.47059	15
0.5	15
0.5	15
0.47059	15
0.47059	15
0.47059	20
0.47059	20
0.5	20
0.44118	20
0.47059	20
0.47059	20
0.5	20
0.47059	20
0.47059	20
0.47059	20
0.5	20
0.47059	20
0.5	20
0.47059	20
0.47059	20
0.44118	20
0.47059	20
0.47059	20
0.47059	20
0.47059	20
0.47059	20
0.5	25
0.47059	25
0.5	25
0.44118	25
0.47059	25
0.47059	25
0.47059	25
0.47059	25
0.44118	25
0.47059	25
0.5	25
0.47059	25
0.5	25
0.47059	25
0.47059	25
0.44118	25
0.47059	25
0.47059	25
0.47059	25
0.47059	25
0.47059	25
0.5	30
0.47059	30
0.5	30
0.44118	30
0.47059	30
0.47059	30
0.47059	30
0.47059	30
0.44118	30
0.47059	30
0.5	30
0.47059	30
0.5	30
0.47059	30
0.47059	30
0.44118	30
0.47059	30
0.47059	30
0.47059	30
0.5	30
0.47059	30
