0.52941	2
0.52941	2
0.52941	2
0.52941	2
0.52941	2
0.52941	2
0.52941	2
0.52941	2
0.52941	2
0.52941	2
0.52941	2
0.52941	2
0.52941	2
0.52941	2
0.52941	2
0.52941	2
0.52941	2
0.52941	2
0.52941	2
0.52941	2
0.52941	2
0.52941	5
0.52941	5
0.52941	5
0.52941	5
0.52941	5
0.52941	5
0.52941	5
0.52941	5
0.52941	5
0.52941	5
0.52941	5
0.52941	5
0.52941	5
0.52941	5
0.52941	5
0.52941	5
0.52941	5
0.52941	5
0.52941	5
0.52941	5
0.52941	5
0.52941	10
0.52941	10
0.52941	10
0.52941	10
0.52941	10
0.52941	10
0.64706	10
0.52941	10
0.52941	10
0.52941	10
0.52941	10
0.52941	10
0.52941	10
0.52941	10
0.52941	10
0.52941	10
0.52941	10
0.58824	10
0.58824	10
0.52941	10
0.52941	10
0.52941	15
0.52941	15
0.52941	15
0.52941	15
0.52941	15
0.52941	15
0.58824	15
0.52941	15
0.52941	15
0.52941	15
0.52941	15
0.52941	15
0.58824	15
0.52941	15
0.52941	15
0.52941	15
0.52941	15
0.58824	15
0.58824	15
0.52941	15
0.52941	15
0.52941	20
0.52941	20
0.58824	20
0.52941	20
0.52941	20
0.52941	20
0.58824	20
0.52941	20
0.52941	20
0.52941	20
0.58824	20
0.52941	20
0.58824	20
0.52941	20
0.52941	20
0.52941	20
0.52941	20
0.52941	20
0.52941	20
0.52941	20
0.52941	20
0.58824	25
0.52941	25
0.58824	25
0.52941	25
0.52941	25
0.52941	25
0.58824	25
0.52941	25
0.52941	25
0.52941	25
0.58824	25
0.52941	25
0.58824	25
0.52941	25
0.52941	25
0.52941	25
0.52941	25
0.52941	25
0.52941	25
0.52941	25
0.52941	25
0.58824	30
0.52941	30
0.58824	30
0.52941	30
0.52941	30
0.52941	30
0.58824	30
0.52941	30
0.52941	30
0.52941	30
0.58824	30
0.52941	30
0.58824	30
0.52941	30
0.52941	30
0.52941	30
0.52941	30
0.52941	30
0.52941	30
0.58824	30
0.52941	30
