0.64706	0.41176	0.058824	2
0.58824	0.41176	0.058824	5
0.70588	0.41176	0.058824	10
0.70588	0.41176	0.058824	15
0.64706	0.52941	0.058824	20
0.70588	0.52941	0.058824	25
0.70588	0.52941	0.058824	30
