0.54545	2
1	2
0.7	2
0.75	2
0.66667	2
0.7	2
0.625	2
0.58333	2
0.8	2
0.625	2
0.7	2
0.5	2
0.625	2
0.63636	2
0.75	2
0.54545	2
0.66667	2
0.54545	2
1	2
0.55556	2
0.66667	5
0.5	5
0.63636	5
0.66667	5
0.71429	5
0.6	5
0.71429	5
0.54545	5
0.625	5
0.6	5
0.66667	5
0.5	5
0.625	5
0.77778	5
0.66667	5
0.66667	5
0.6	5
0.61538	5
1	5
0.44444	5
0.54545	10
0.72727	10
0.63636	10
0.64286	10
0.64286	10
0.53846	10
0.66667	10
0.66667	10
0.54545	10
0.6	10
0.63636	10
0.5	10
0.69231	10
0.69231	10
0.66667	10
0.53846	10
0.7	10
0.63636	10
0.7	10
0.6	10
0.58333	15
0.58333	15
0.61538	15
0.72727	15
0.61538	15
0.61538	15
0.73333	15
0.71429	15
0.7	15
0.63636	15
0.66667	15
0.69231	15
0.6	15
0.64286	15
0.66667	15
0.63636	15
0.75	15
0.64286	15
0.6	15
0.66667	15
0.57143	20
0.72727	20
0.58333	20
0.66667	20
0.69231	20
0.69231	20
0.64286	20
0.61538	20
0.69231	20
0.63636	20
0.66667	20
0.58333	20
0.6	20
0.75	20
0.58333	20
0.625	20
0.66667	20
0.64286	20
0.58333	20
0.7	20
0.69231	25
0.75	25
0.57143	25
0.66667	25
0.61538	25
0.69231	25
0.75	25
0.63636	25
0.61538	25
0.6	25
0.66667	25
0.7	25
0.66667	25
0.66667	25
0.58333	25
0.54545	25
0.69231	25
0.69231	25
0.63636	25
0.66667	25
0.6	30
0.71429	30
0.53846	30
0.6	30
0.69231	30
0.72727	30
0.69231	30
0.57143	30
0.64286	30
0.54545	30
0.64286	30
0.69231	30
0.61538	30
0.58333	30
0.46154	30
0.53846	30
0.64286	30
0.6	30
0.53846	30
0.625	30
