0.94638	41.5	1502	1511	20.957	19.84
0.97583	18.5	1515	1510	28.157	25.969
0.95167	37	1495	1493	16.784	15.046
0.94049	46	1506	1494	17.974	22.271
0.94744	41	1516	1522	26.686	27.132
0.94167	45.5	1513	1516	20.157	20.44
0.94997	39	1514	1526	27.077	22.929
0.96039	30.5	1509	1510	22.481	24.826
0.94642	41.5	1506	1509	23.834	25.233
0.96044	30.5	1511	1512	27.518	31.201
0.94933	39.5	1529	1510	23.578	22.524
0.96918	23.5	1496	1507	18.881	22.621
0.96086	30	1500	1506	19.909	23.787
0.98149	14	1497	1501	17.648	24.455
0.93862	48	1522	1510	25.56	21.619
0.94667	42	1530	1536	22.991	32.688
0.98824	9	1524	1520	25.355	23.808
0.94484	42.5	1506	1491	17.297	13.302
0.95928	31.5	1514	1517	25.805	25.224
0.94118	46.5	1537	1532	34.134	34.035
0.94842	40	1512	1510	23.598	20.036
0.97832	16.5	1507	1504	22	19.701
0.95593	34	1507	1511	25.418	17.389
0.98479	11.5	1499	1502	16.643	16.834
0.95586	33.5	1486	1483	15.994	12.602
0.94551	42.5	1514	1521	20.922	28.615
0.95434	35	1494	1502	19.887	20.462
0.96047	30	1487	1489	7.8335	11.487
0.94682	41	1504	1498	22.084	20.819
0.94651	41	1489	1495	8.9628	10.87
